x [mm], y [mm], u [m/s], v [m/s]
-6.500000000000000000e+01, 4.500000000000000000e+01, 1.164579772949218750e+01, 3.422386050224304199e-01
-5.500000000000000000e+01, 4.500000000000000000e+01, 1.151050853729248047e+01, 1.015659347176551819e-01
-4.500000000000000000e+01, 4.500000000000000000e+01, 1.136191844940185547e+01, -1.520751714706420898e-01
-3.500000000000000000e+01, 4.500000000000000000e+01, 1.117257308959960938e+01, -3.747108876705169678e-01
-2.500000000000000000e+01, 4.500000000000000000e+01, 1.094402694702148438e+01, -5.212801694869995117e-01
-1.500000000000000000e+01, 4.500000000000000000e+01, 1.079602432250976562e+01, -5.684877634048461914e-01
-5.000000000000000000e+00, 4.500000000000000000e+01, 1.071206092834472656e+01, -5.562371015548706055e-01
5.000000000000000000e+00, 4.500000000000000000e+01, 1.062948799133300781e+01, -5.430575609207153320e-01
1.500000000000000000e+01, 4.500000000000000000e+01, 1.056371784210205078e+01, -5.202854275703430176e-01
2.500000000000000000e+01, 4.500000000000000000e+01, 1.047670173645019531e+01, -4.507179856300354004e-01
3.500000000000000000e+01, 4.500000000000000000e+01, 1.044198703765869141e+01, -4.142583608627319336e-01
4.500000000000000000e+01, 4.500000000000000000e+01, 1.053161430358886719e+01, -4.428953528404235840e-01
5.500000000000000000e+01, 4.500000000000000000e+01, 1.074687957763671875e+01, -4.724917113780975342e-01
6.500000000000000000e+01, 4.500000000000000000e+01, 1.123729133605957031e+01, -4.942220151424407959e-01
7.500000000000000000e+01, 4.500000000000000000e+01, 1.161676979064941406e+01, -5.227476954460144043e-01
8.500000000000000000e+01, 4.500000000000000000e+01, 1.123711585998535156e+01, -5.835541486740112305e-01
9.500000000000000000e+01, 4.500000000000000000e+01, 1.078462696075439453e+01, -7.606734037399291992e-01
1.050000000000000000e+02, 4.500000000000000000e+01, 1.061256980895996094e+01, -9.179937839508056641e-01
1.150000000000000000e+02, 4.500000000000000000e+01, 1.033306026458740234e+01, -9.073309302330017090e-01
1.250000000000000000e+02, 4.500000000000000000e+01, 1.020788383483886719e+01, -8.974373936653137207e-01
1.350000000000000000e+02, 4.500000000000000000e+01, 1.020919132232666016e+01, -8.920164108276367188e-01
1.450000000000000000e+02, 4.500000000000000000e+01, 1.020996284484863281e+01, -8.883351683616638184e-01
1.550000000000000000e+02, 4.500000000000000000e+01, 1.021439552307128906e+01, -8.866279721260070801e-01
1.650000000000000000e+02, 4.500000000000000000e+01, 1.021831035614013672e+01, -8.882804512977600098e-01
1.750000000000000000e+02, 4.500000000000000000e+01, 1.020842075347900391e+01, -8.854128122329711914e-01
1.850000000000000000e+02, 4.500000000000000000e+01, 1.020592594146728516e+01, -8.828096985816955566e-01
1.950000000000000000e+02, 4.500000000000000000e+01, nan, nan
-1.950000000000000000e+02, 5.500000000000000000e+01, nan, nan
-1.850000000000000000e+02, 5.500000000000000000e+01, 9.882243156433105469e+00, 8.694975376129150391e-01
-1.750000000000000000e+02, 5.500000000000000000e+01, 9.882086753845214844e+00, 8.698724508285522461e-01
-1.650000000000000000e+02, 5.500000000000000000e+01, 1.022881793975830078e+01, 7.333130836486816406e-01
-1.550000000000000000e+02, 5.500000000000000000e+01, 1.035723209381103516e+01, 4.165106415748596191e-01
-1.450000000000000000e+02, 5.500000000000000000e+01, 1.015782833099365234e+01, 1.171795129776000977e-01
-1.350000000000000000e+02, 5.500000000000000000e+01, 1.021140670776367188e+01, 1.405532956123352051e-01
-1.250000000000000000e+02, 5.500000000000000000e+01, 1.052121829986572266e+01, 3.768934011459350586e-01
-1.150000000000000000e+02, 5.500000000000000000e+01, 1.095376586914062500e+01, 6.791073679924011230e-01
-1.050000000000000000e+02, 5.500000000000000000e+01, 1.131677436828613281e+01, 9.081755876541137695e-01
-9.500000000000000000e+01, 5.500000000000000000e+01, 1.157049942016601562e+01, 1.022755980491638184e+00
-8.500000000000000000e+01, 5.500000000000000000e+01, 1.168090343475341797e+01, 9.676704406738281250e-01
-7.500000000000000000e+01, 5.500000000000000000e+01, 1.169129562377929688e+01, 7.855448722839355469e-01
-6.500000000000000000e+01, 5.500000000000000000e+01, 1.164230155944824219e+01, 6.096946001052856445e-01
-5.500000000000000000e+01, 5.500000000000000000e+01, 1.149081230163574219e+01, 4.355861544609069824e-01
-4.500000000000000000e+01, 5.500000000000000000e+01, 1.134924125671386719e+01, 2.046355903148651123e-01
-3.500000000000000000e+01, 5.500000000000000000e+01, 1.120545101165771484e+01, -2.226747572422027588e-02
-2.500000000000000000e+01, 5.500000000000000000e+01, 1.102195453643798828e+01, -1.681836396455764771e-01
-1.500000000000000000e+01, 5.500000000000000000e+01, 1.092147541046142578e+01, -2.239433974027633667e-01
-5.000000000000000000e+00, 5.500000000000000000e+01, 1.086498451232910156e+01, -2.436059713363647461e-01
5.000000000000000000e+00, 5.500000000000000000e+01, 1.080453872680664062e+01, -2.791186571121215820e-01
1.500000000000000000e+01, 5.500000000000000000e+01, 1.077926921844482422e+01, -3.450162410736083984e-01
2.500000000000000000e+01, 5.500000000000000000e+01, 1.079623889923095703e+01, -4.427031278610229492e-01
3.500000000000000000e+01, 5.500000000000000000e+01, 1.077569198608398438e+01, -5.174044370651245117e-01
4.500000000000000000e+01, 5.500000000000000000e+01, 1.077818012237548828e+01, -5.671002268791198730e-01
5.500000000000000000e+01, 5.500000000000000000e+01, 1.082090282440185547e+01, -5.662963390350341797e-01
6.500000000000000000e+01, 5.500000000000000000e+01, 1.096680641174316406e+01, -6.572223901748657227e-01
7.500000000000000000e+01, 5.500000000000000000e+01, 1.093611240386962891e+01, -9.541608095169067383e-01
8.500000000000000000e+01, 5.500000000000000000e+01, 1.082805728912353516e+01, -9.474920630455017090e-01
9.500000000000000000e+01, 5.500000000000000000e+01, 1.060406208038330078e+01, -9.253154397010803223e-01
1.050000000000000000e+02, 5.500000000000000000e+01, 1.028472709655761719e+01, -9.074157476425170898e-01
1.150000000000000000e+02, 5.500000000000000000e+01, 1.020685100555419922e+01, -9.020770192146301270e-01
1.250000000000000000e+02, 5.500000000000000000e+01, 1.021220874786376953e+01, -9.014313220977783203e-01
1.350000000000000000e+02, 5.500000000000000000e+01, 1.021341705322265625e+01, -8.994444012641906738e-01
1.450000000000000000e+02, 5.500000000000000000e+01, 1.021335124969482422e+01, -8.984227776527404785e-01
1.550000000000000000e+02, 5.500000000000000000e+01, 1.021629619598388672e+01, -8.971527814865112305e-01
1.650000000000000000e+02, 5.500000000000000000e+01, 1.021293735504150391e+01, -8.970741629600524902e-01
1.750000000000000000e+02, 5.500000000000000000e+01, 1.020666027069091797e+01, -8.864166736602783203e-01
1.850000000000000000e+02, 5.500000000000000000e+01, 1.020692062377929688e+01, -8.880379199981689453e-01
1.950000000000000000e+02, 5.500000000000000000e+01, nan, nan
-1.950000000000000000e+02, 6.500000000000000000e+01, nan, nan
-1.850000000000000000e+02, 6.500000000000000000e+01, nan, nan
-1.750000000000000000e+02, 6.500000000000000000e+01, 9.882243156433105469e+00, 8.694975376129150391e-01
-1.650000000000000000e+02, 6.500000000000000000e+01, 1.032377815246582031e+01, 7.795923352241516113e-01
-1.550000000000000000e+02, 6.500000000000000000e+01, 1.060886955261230469e+01, 6.616488695144653320e-01
-1.450000000000000000e+02, 6.500000000000000000e+01, 1.067173957824707031e+01, 3.699734807014465332e-01
-1.350000000000000000e+02, 6.500000000000000000e+01, 1.052110576629638672e+01, 8.897298574447631836e-02
-1.250000000000000000e+02, 6.500000000000000000e+01, 1.064059448242187500e+01, 1.874235868453979492e-01
-1.150000000000000000e+02, 6.500000000000000000e+01, 1.103439617156982422e+01, 4.836802780628204346e-01
-1.050000000000000000e+02, 6.500000000000000000e+01, 1.143897628784179688e+01, 8.305273056030273438e-01
-9.500000000000000000e+01, 6.500000000000000000e+01, 1.168377399444580078e+01, 1.026477456092834473e+00
-8.500000000000000000e+01, 6.500000000000000000e+01, 1.182606029510498047e+01, 1.028154611587524414e+00
-7.500000000000000000e+01, 6.500000000000000000e+01, 1.185793113708496094e+01, 8.781617879867553711e-01
-6.500000000000000000e+01, 6.500000000000000000e+01, 1.171972084045410156e+01, 7.873003482818603516e-01
-5.500000000000000000e+01, 6.500000000000000000e+01, 1.140039825439453125e+01, 6.977260708808898926e-01
-4.500000000000000000e+01, 6.500000000000000000e+01, 1.124669361114501953e+01, 4.985674619674682617e-01
-3.500000000000000000e+01, 6.500000000000000000e+01, 1.118250465393066406e+01, 2.770307064056396484e-01
-2.500000000000000000e+01, 6.500000000000000000e+01, 1.104055595397949219e+01, 1.385881602764129639e-01
-1.500000000000000000e+01, 6.500000000000000000e+01, 1.096828556060791016e+01, 7.433864474296569824e-02
-5.000000000000000000e+00, 6.500000000000000000e+01, 1.093588352203369141e+01, 2.379637956619262695e-02
5.000000000000000000e+00, 6.500000000000000000e+01, 1.091927719116210938e+01, -8.248239755630493164e-02
1.500000000000000000e+01, 6.500000000000000000e+01, 1.093067932128906250e+01, -3.093751966953277588e-01
2.500000000000000000e+01, 6.500000000000000000e+01, 1.095238113403320312e+01, -5.380824208259582520e-01
3.500000000000000000e+01, 6.500000000000000000e+01, 1.091013145446777344e+01, -6.378380656242370605e-01
4.500000000000000000e+01, 6.500000000000000000e+01, 1.083020305633544922e+01, -6.617264747619628906e-01
5.500000000000000000e+01, 6.500000000000000000e+01, 1.063197612762451172e+01, -6.031429171562194824e-01
6.500000000000000000e+01, 6.500000000000000000e+01, 1.038323402404785156e+01, -7.328224182128906250e-01
7.500000000000000000e+01, 6.500000000000000000e+01, 1.020413589477539062e+01, -9.231500029563903809e-01
8.500000000000000000e+01, 6.500000000000000000e+01, 1.018325424194335938e+01, -9.163734912872314453e-01
9.500000000000000000e+01, 6.500000000000000000e+01, 1.018550109863281250e+01, -9.122923016548156738e-01
1.050000000000000000e+02, 6.500000000000000000e+01, 1.019240093231201172e+01, -9.050768017768859863e-01
1.150000000000000000e+02, 6.500000000000000000e+01, 1.019819068908691406e+01, -8.963909745216369629e-01
1.250000000000000000e+02, 6.500000000000000000e+01, 1.020505809783935547e+01, -8.913325667381286621e-01
1.350000000000000000e+02, 6.500000000000000000e+01, 1.020745468139648438e+01, -8.910738229751586914e-01
1.450000000000000000e+02, 6.500000000000000000e+01, 1.020747852325439453e+01, -8.913556933403015137e-01
1.550000000000000000e+02, 6.500000000000000000e+01, 1.020750713348388672e+01, -8.903977274894714355e-01
1.650000000000000000e+02, 6.500000000000000000e+01, 1.020649433135986328e+01, -8.873571157455444336e-01
1.750000000000000000e+02, 6.500000000000000000e+01, 1.020692062377929688e+01, -8.880379199981689453e-01
1.850000000000000000e+02, 6.500000000000000000e+01, nan, nan
1.950000000000000000e+02, 6.500000000000000000e+01, nan, nan
-1.950000000000000000e+02, 7.500000000000000000e+01, nan, nan
-1.850000000000000000e+02, 7.500000000000000000e+01, nan, nan
-1.750000000000000000e+02, 7.500000000000000000e+01, nan, nan
-1.650000000000000000e+02, 7.500000000000000000e+01, 1.076574707031250000e+01, 6.894234418869018555e-01
-1.550000000000000000e+02, 7.500000000000000000e+01, 1.076591587066650391e+01, 6.894474625587463379e-01
-1.450000000000000000e+02, 7.500000000000000000e+01, 1.076121044158935547e+01, 6.739054322242736816e-01
-1.350000000000000000e+02, 7.500000000000000000e+01, 1.074219799041748047e+01, 5.929010510444641113e-01
-1.250000000000000000e+02, 7.500000000000000000e+01, 1.079065513610839844e+01, 5.546354055404663086e-01
-1.150000000000000000e+02, 7.500000000000000000e+01, 1.105068111419677734e+01, 6.866509914398193359e-01
-1.050000000000000000e+02, 7.500000000000000000e+01, 1.167417240142822266e+01, 9.876751303672790527e-01
-9.500000000000000000e+01, 7.500000000000000000e+01, 1.212771224975585938e+01, 1.279644727706909180e+00
-8.500000000000000000e+01, 7.500000000000000000e+01, 1.218340492248535156e+01, 1.195032238960266113e+00
-7.500000000000000000e+01, 7.500000000000000000e+01, 1.202155590057373047e+01, 8.565974235534667969e-01
-6.500000000000000000e+01, 7.500000000000000000e+01, 1.154500770568847656e+01, 7.671326398849487305e-01
-5.500000000000000000e+01, 7.500000000000000000e+01, 1.099085426330566406e+01, 7.281135320663452148e-01
-4.500000000000000000e+01, 7.500000000000000000e+01, 1.099181365966796875e+01, 4.764450788497924805e-01
-3.500000000000000000e+01, 7.500000000000000000e+01, 1.102901840209960938e+01, 2.571255862712860107e-01
-2.500000000000000000e+01, 7.500000000000000000e+01, 1.091788578033447266e+01, 2.056898772716522217e-01
-1.500000000000000000e+01, 7.500000000000000000e+01, 1.089313411712646484e+01, 1.747950017452239990e-01
-5.000000000000000000e+00, 7.500000000000000000e+01, 1.091226577758789062e+01, 3.792765736579895020e-02
5.000000000000000000e+00, 7.500000000000000000e+01, 1.093102073669433594e+01, -2.441347241401672363e-01
1.500000000000000000e+01, 7.500000000000000000e+01, 1.092955398559570312e+01, -4.518485069274902344e-01
2.500000000000000000e+01, 7.500000000000000000e+01, 1.093062973022460938e+01, -5.274521112442016602e-01
3.500000000000000000e+01, 7.500000000000000000e+01, 1.086784934997558594e+01, -5.869213342666625977e-01
4.500000000000000000e+01, 7.500000000000000000e+01, 1.072072696685791016e+01, -6.220152974128723145e-01
5.500000000000000000e+01, 7.500000000000000000e+01, 1.051768016815185547e+01, -6.680961847305297852e-01
6.500000000000000000e+01, 7.500000000000000000e+01, 1.021581649780273438e+01, -9.273668527603149414e-01
7.500000000000000000e+01, 7.500000000000000000e+01, 1.017605686187744141e+01, -9.300692081451416016e-01
8.500000000000000000e+01, 7.500000000000000000e+01, 1.017791843414306641e+01, -9.196705222129821777e-01
9.500000000000000000e+01, 7.500000000000000000e+01, 1.018407630920410156e+01, -9.132707715034484863e-01
1.050000000000000000e+02, 7.500000000000000000e+01, 1.019354343414306641e+01, -9.060751199722290039e-01
1.150000000000000000e+02, 7.500000000000000000e+01, 1.020023059844970703e+01, -8.976153731346130371e-01
1.250000000000000000e+02, 7.500000000000000000e+01, 1.020090961456298828e+01, -8.846921920776367188e-01
1.350000000000000000e+02, 7.500000000000000000e+01, 1.019931030273437500e+01, -8.798108696937561035e-01
1.450000000000000000e+02, 7.500000000000000000e+01, 1.020208072662353516e+01, -8.797441124916076660e-01
1.550000000000000000e+02, 7.500000000000000000e+01, 1.020550441741943359e+01, -8.851894736289978027e-01
1.650000000000000000e+02, 7.500000000000000000e+01, 1.020692062377929688e+01, -8.880379199981689453e-01
1.750000000000000000e+02, 7.500000000000000000e+01, nan, nan
1.850000000000000000e+02, 7.500000000000000000e+01, nan, nan
1.950000000000000000e+02, 7.500000000000000000e+01, nan, nan
-1.950000000000000000e+02, 8.500000000000000000e+01, nan, nan
-1.850000000000000000e+02, 8.500000000000000000e+01, nan, nan
-1.750000000000000000e+02, 8.500000000000000000e+01, nan, nan
-1.650000000000000000e+02, 8.500000000000000000e+01, nan, nan
-1.550000000000000000e+02, 8.500000000000000000e+01, 1.076574707031250000e+01, 6.894234418869018555e-01
-1.450000000000000000e+02, 8.500000000000000000e+01, 1.076729679107666016e+01, 6.896439790725708008e-01
-1.350000000000000000e+02, 8.500000000000000000e+01, 1.077983951568603516e+01, 7.075362205505371094e-01
-1.250000000000000000e+02, 8.500000000000000000e+01, 1.113930988311767578e+01, 8.770335316658020020e-01
-1.150000000000000000e+02, 8.500000000000000000e+01, 1.133062362670898438e+01, 9.616814851760864258e-01
-1.050000000000000000e+02, 8.500000000000000000e+01, 1.157227611541748047e+01, 1.113402962684631348e+00
-9.500000000000000000e+01, 8.500000000000000000e+01, 1.197432231903076172e+01, 1.322808027267456055e+00
-8.500000000000000000e+01, 8.500000000000000000e+01, 1.187990856170654297e+01, 1.201677680015563965e+00
-7.500000000000000000e+01, 8.500000000000000000e+01, 1.186018371582031250e+01, 8.978906869888305664e-01
-6.500000000000000000e+01, 8.500000000000000000e+01, 1.150432777404785156e+01, 7.700178623199462891e-01
-5.500000000000000000e+01, 8.500000000000000000e+01, 1.108595085144042969e+01, 6.392202377319335938e-01
-4.500000000000000000e+01, 8.500000000000000000e+01, 1.113216686248779297e+01, -2.640439569950103760e-02
-3.500000000000000000e+01, 8.500000000000000000e+01, 1.099004364013671875e+01, -1.992007344961166382e-01
-2.500000000000000000e+01, 8.500000000000000000e+01, 1.092302703857421875e+01, -2.004847228527069092e-01
-1.500000000000000000e+01, 8.500000000000000000e+01, 1.090538692474365234e+01, -2.605342566967010498e-01
-5.000000000000000000e+00, 8.500000000000000000e+01, 1.090084457397460938e+01, -3.473250865936279297e-01
5.000000000000000000e+00, 8.500000000000000000e+01, 1.089832973480224609e+01, -3.886035382747650146e-01
1.500000000000000000e+01, 8.500000000000000000e+01, 1.091189098358154297e+01, -3.927304744720458984e-01
2.500000000000000000e+01, 8.500000000000000000e+01, 1.090441226959228516e+01, -3.870415687561035156e-01
3.500000000000000000e+01, 8.500000000000000000e+01, 1.081713008880615234e+01, -4.236570894718170166e-01
4.500000000000000000e+01, 8.500000000000000000e+01, 1.073655986785888672e+01, -4.604540765285491943e-01
5.500000000000000000e+01, 8.500000000000000000e+01, 1.067515373229980469e+01, -5.086661577224731445e-01
6.500000000000000000e+01, 8.500000000000000000e+01, nan, nan
7.500000000000000000e+01, 8.500000000000000000e+01, nan, nan
8.500000000000000000e+01, 8.500000000000000000e+01, nan, nan
9.500000000000000000e+01, 8.500000000000000000e+01, nan, nan
1.050000000000000000e+02, 8.500000000000000000e+01, nan, nan
1.150000000000000000e+02, 8.500000000000000000e+01, nan, nan
1.250000000000000000e+02, 8.500000000000000000e+01, nan, nan
1.350000000000000000e+02, 8.500000000000000000e+01, nan, nan
1.450000000000000000e+02, 8.500000000000000000e+01, nan, nan
1.550000000000000000e+02, 8.500000000000000000e+01, nan, nan
1.650000000000000000e+02, 8.500000000000000000e+01, nan, nan
1.750000000000000000e+02, 8.500000000000000000e+01, nan, nan
1.850000000000000000e+02, 8.500000000000000000e+01, nan, nan
1.950000000000000000e+02, 8.500000000000000000e+01, nan, nan
-1.950000000000000000e+02, 9.500000000000000000e+01, nan, nan
-1.850000000000000000e+02, 9.500000000000000000e+01, nan, nan
-1.750000000000000000e+02, 9.500000000000000000e+01, nan, nan
-1.650000000000000000e+02, 9.500000000000000000e+01, nan, nan
-1.550000000000000000e+02, 9.500000000000000000e+01, nan, nan
-1.450000000000000000e+02, 9.500000000000000000e+01, nan, nan
-1.350000000000000000e+02, 9.500000000000000000e+01, nan, nan
-1.250000000000000000e+02, 9.500000000000000000e+01, 1.124453926086425781e+01, 9.330221414566040039e-01
-1.150000000000000000e+02, 9.500000000000000000e+01, 1.170174217224121094e+01, 1.161938548088073730e+00
-1.050000000000000000e+02, 9.500000000000000000e+01, 1.173110771179199219e+01, 1.152216076850891113e+00
-9.500000000000000000e+01, 9.500000000000000000e+01, 1.174041938781738281e+01, 1.122577786445617676e+00
-8.500000000000000000e+01, 9.500000000000000000e+01, 1.175089550018310547e+01, 1.089100122451782227e+00
-7.500000000000000000e+01, 9.500000000000000000e+01, 1.176088714599609375e+01, 1.060294866561889648e+00
-6.500000000000000000e+01, 9.500000000000000000e+01, 1.172571372985839844e+01, 9.441384077072143555e-01
-5.500000000000000000e+01, 9.500000000000000000e+01, 1.112536048889160156e+01, -1.170578300952911377e-01
-4.500000000000000000e+01, 9.500000000000000000e+01, 1.099671459197998047e+01, -2.312611043453216553e-01
-3.500000000000000000e+01, 9.500000000000000000e+01, 1.096032142639160156e+01, -2.776802778244018555e-01
-2.500000000000000000e+01, 9.500000000000000000e+01, 1.093572235107421875e+01, -3.042481839656829834e-01
-1.500000000000000000e+01, 9.500000000000000000e+01, 1.089465808868408203e+01, -3.174486160278320312e-01
-5.000000000000000000e+00, 9.500000000000000000e+01, 1.086121273040771484e+01, -3.680824637413024902e-01
5.000000000000000000e+00, 9.500000000000000000e+01, 1.084147167205810547e+01, -4.042608439922332764e-01
1.500000000000000000e+01, 9.500000000000000000e+01, 1.080978488922119141e+01, -4.043264985084533691e-01
2.500000000000000000e+01, 9.500000000000000000e+01, 1.077202129364013672e+01, -4.273786544799804688e-01
3.500000000000000000e+01, 9.500000000000000000e+01, 1.077256393432617188e+01, -4.306171536445617676e-01
4.500000000000000000e+01, 9.500000000000000000e+01, 1.075647354125976562e+01, -4.388062357902526855e-01
5.500000000000000000e+01, 9.500000000000000000e+01, nan, nan
6.500000000000000000e+01, 9.500000000000000000e+01, nan, nan
7.500000000000000000e+01, 9.500000000000000000e+01, nan, nan
8.500000000000000000e+01, 9.500000000000000000e+01, nan, nan
9.500000000000000000e+01, 9.500000000000000000e+01, nan, nan
1.050000000000000000e+02, 9.500000000000000000e+01, nan, nan
1.150000000000000000e+02, 9.500000000000000000e+01, nan, nan
1.250000000000000000e+02, 9.500000000000000000e+01, nan, nan
1.350000000000000000e+02, 9.500000000000000000e+01, nan, nan
1.450000000000000000e+02, 9.500000000000000000e+01, nan, nan
1.550000000000000000e+02, 9.500000000000000000e+01, nan, nan
1.650000000000000000e+02, 9.500000000000000000e+01, nan, nan
1.750000000000000000e+02, 9.500000000000000000e+01, nan, nan
1.850000000000000000e+02, 9.500000000000000000e+01, nan, nan
1.950000000000000000e+02, 9.500000000000000000e+01, nan, nan
